Date,Machine_ID,Shift,Plant_Location,Planned_Production_Time,Downtime,Ideal_Cycle_Time,Downtime_Reason,Operating_Time,Total_Production,Defective_Production,Good_Production
2024-02-08,M4,A,Pune,457,52.9,,Breakdown,404.1,391,6.0,385
2024-07-16,M1,C,Pune,478,136.0,0.9569351961457755,Setup,342.0,277,6.0,271
2024-05-13,M2,A,Mumbai,472,77.0,0.9180024936547392,Setup,395.0,380,50.0,330
2024-03-07,M3,C,Pune,432,52.0,1.4760080549261128,Power Failure,380.0,202,5.0,197
2024-06-27,M2,A,Chennai,476,61.0,0.8028702619170588,Setup,415.0,462,65.0,397
2024-02-11,M2,B,Pune,445,63.0,0.8629819095053433,Power Failure,382.0,373,45.0,328
2024-01-15,M4,A,Mumbai,439,28.0,0.8375195503542749,Maintenance,411.0,454,11.0,443
2024-04-20,M4,B,Chennai,424,21.0,0.8581006494397239,Power Failure,403.0,380,8.0,372
2024-06-05,M4,A,Mumbai,439,27.0,0.9121313707001364,Power Failure,412.0,425,5.0,420
2024-10-15,M3,A,Chennai,433,59.0,1.3787241016989604,Maintenance,374.0,238,11.0,227
2024-08-18,M2,C,Pune,464,68.0,0.934265963477318,Maintenance,396.0,350,39.0,311
2024-06-05,M3,C,Mumbai,433,59.8,1.4735292109814013,Breakdown,373.2,205,9.0,196
2024-02-07,M4,C,Chennai,427,45.0,,Setup,382.0,368,9.0,359
2024-04-06,M2,A,Pune,467,34.0,0.9119823372489493,Maintenance,433.0,430,64.0,366
2024-10-15,M3,A,Chennai,432,53.0,1.232089716720412,Maintenance,379.0,272,13.0,259
2024-09-10,M3,A,Mumbai,443,67.0,1.2940819972390925,Setup,376.0,254,9.0,245
2024-07-14,M1,B,Mumbai,434,87.0,0.902850855812395,Setup,347.0,339,7.0,332
2024-03-26,M3,B,Mumbai,470,42.55,1.2622261588435482,Breakdown,427.45,294,,287
2024-11-17,M4,A,Mumbai,420,28.749999999999996,0.9258226286960861,Breakdown,391.25,364,9.0,355
2024-01-10,M3,C,Pune,441,72.0,1.2243886878238126,Power Failure,369.0,224,8.0,216
2024-01-05,M2,C,Chennai,453,73.6,0.8692257080143176,Breakdown,379.4,357,29.0,328
2024-05-02,M3,C,Pune,469,68.0,1.5802575139778434,Maintenance,401.0,218,5.0,213
2024-11-25,M1,A,Mumbai,470,85.0,0.8175393418324619,Maintenance,385.0,411,12.0,399
2024-12-18,M2,C,Chennai,459,67.0,0.8179638706922147,Setup,392.0,410,44.0,366
2024-04-27,M2,A,Mumbai,422,73.6,0.9948544481055892,Breakdown,348.4,295,40.0,255
2024-10-20,M1,B,Pune,474,83.0,0.8080221294191446,Power Failure,391.0,425,13.0,412
2024-06-07,M4,C,Pune,445,43.0,0.8922106661054376,Power Failure,402.0,383,10.0,373
2024-10-29,M2,B,Pune,433,59.0,0.8163646654177434,Power Failure,374.0,372,47.0,325
2024-08-15,M4,C,Chennai,477,26.0,0.8295568266956636,Power Failure,451.0,427,10.0,417
2024-12-30,M2,A,Chennai,460,63.0,0.8375056095893122,Setup,397.0,440,40.0,400
2024-08-03,M2,A,Mumbai,427,40.25,0.8485501742656454,Breakdown,386.75,416,35.0,381
2024-07-02,M4,A,Chennai,468,24.15,0.9008142007713347,Breakdown,443.85,458,11.0,447
2024-01-15,M2,A,Chennai,474,58.65,0.9478205714931784,Breakdown,415.35,401,40.0,361
2024-06-05,M4,C,Pune,474,41.4,0.8649206406891863,Breakdown,432.6,391,4.0,387
2024-05-15,M1,B,Mumbai,475,107.0,0.9869210776154507,Power Failure,368.0,336,12.0,324
2024-09-17,M4,A,Pune,435,44.0,0.9517230968101721,Power Failure,391.0,373,6.0,367
2024-06-05,M1,C,Mumbai,461,108.0,,Setup,353.0,354,11.0,343
2024-02-16,M2,B,Mumbai,440,73.0,0.844489233551973,Setup,367.0,375,35.0,340
2024-11-19,M4,A,Chennai,429,43.0,0.8614241389744122,Power Failure,386.0,430,9.0,421
2024-11-27,M2,B,Pune,476,73.0,0.8170480595592309,Maintenance,403.0,396,,356
2024-06-21,M4,A,Chennai,444,35.65,0.9098353078422438,Breakdown,408.35,397,9.0,388
2024-05-09,M1,B,Chennai,475,96.0,0.8776815667743905,Setup,379.0,360,14.0,346
2024-04-04,M1,B,Chennai,457,134.0,0.8416174429700221,Power Failure,323.0,326,9.0,317
2024-04-24,M4,A,Mumbai,441,55.199999999999996,0.9225971724127378,Breakdown,385.8,370,7.0,363
2024-08-30,M1,C,Pune,468,126.49999999999999,0.868718084346661,Breakdown,341.5,322,12.0,310
2024-10-18,M2,B,Pune,467,70.0,0.8060554202662252,Power Failure,397.0,397,40.0,357
2024-10-08,M2,A,Chennai,466,72.0,0.9912801558866833,Maintenance,394.0,357,35.0,322
2024-10-25,M3,B,Mumbai,473,56.0,1.3025014456777342,Maintenance,417.0,254,5.0,249
2024-10-09,M1,B,Pune,465,118.0,0.9853091082871255,Setup,347.0,282,5.0,277
2024-03-09,M2,C,Pune,423,35.0,0.9291943909892862,Power Failure,388.0,348,50.0,298
2024-05-27,M4,B,Chennai,423,32.0,0.8311493863706889,Setup,391.0,378,4.0,374
2024-01-11,M1,B,Mumbai,449,119.0,0.9260477624765808,Maintenance,330.0,289,7.0,282
2024-09-10,M2,A,Chennai,421,38.0,0.9217344691199627,Setup,383.0,371,30.0,341
2024-11-25,M1,A,Pune,448,116.0,0.9883389663003319,Setup,332.0,281,7.0,274
2024-12-25,M4,C,Mumbai,462,33.0,0.9679716006799172,Maintenance,429.0,337,7.0,330
2024-02-07,M2,B,Chennai,455,74.75,0.9271477664053467,Breakdown,380.25,374,33.0,341
2024-05-13,M3,B,Pune,440,83.94999999999999,1.282800332623218,Breakdown,356.05,242,12.0,230
2024-07-18,M3,B,Chennai,479,55.0,1.287679921355762,Maintenance,424.0,268,11.0,257
2024-01-23,M1,C,Chennai,440,103.49999999999999,0.9297651753001228,Breakdown,336.5,276,5.0,271
2024-10-29,M4,B,Chennai,467,57.0,0.9922941769049498,Power Failure,410.0,374,7.0,367
2024-12-11,M2,A,Mumbai,440,63.24999999999999,0.952407692677815,Breakdown,376.75,329,38.0,291
2024-10-28,M4,C,Pune,423,56.0,0.8998566802326107,Maintenance,367.0,322,5.0,317
2024-12-28,M2,A,Pune,420,30.0,0.9913320176848427,Power Failure,390.0,353,33.0,320
2024-08-05,M1,A,Pune,445,95.0,0.8166952209394216,Setup,350.0,391,8.0,383
2024-05-20,M2,C,Pune,475,77.0,0.8750902240114425,Maintenance,398.0,383,40.0,343
2024-04-13,M4,A,Mumbai,470,53.0,0.8019123425700957,Maintenance,417.0,464,12.0,452
2024-07-28,M4,B,Chennai,421,25.299999999999997,0.8327131494672575,Breakdown,395.7,402,4.0,398
2024-04-20,M1,C,Pune,428,106.0,0.8110758268295917,Power Failure,322.0,316,6.0,310
2024-04-13,M4,A,Mumbai,474,54.0,0.8614484501499149,Maintenance,420.0,457,7.0,450
2024-11-11,M2,B,Chennai,476,77.0,0.9713976375603547,Power Failure,399.0,357,43.0,314
2024-06-19,M1,B,Mumbai,464,106.0,0.9899921801753784,Power Failure,358.0,316,12.0,304
2024-12-21,M2,A,Mumbai,437,70.14999999999999,0.9530202700340027,Breakdown,366.85,360,29.0,331
2024-11-19,M4,B,Pune,467,24.0,0.9662013577979549,Maintenance,443.0,374,9.0,365
2024-05-12,M1,C,Pune,467,117.0,0.9527911060620275,Power Failure,350.0,292,9.0,283
2024-10-19,M2,A,Chennai,476,74.0,0.9194797782374307,Power Failure,402.0,363,46.0,317
2024-11-23,M4,B,Chennai,461,75.0,0.9818942138530364,Setup,411.0,343,6.0,337
2024-05-06,M4,B,Pune,460,54.05,0.945311981637905,Breakdown,405.95,374,6.0,368
2024-04-15,M3,A,Mumbai,430,63.0,1.2654761135615211,Maintenance,367.0,269,9.0,260
2024-04-01,M4,A,Pune,444,58.0,0.8726665651345318,Power Failure,386.0,402,4.0,398
2024-10-13,M2,A,Chennai,445,,0.8905501303716072,Breakdown,410.5,422,56.0,366
2024-02-20,M1,A,Mumbai,477,101.0,0.9529723974374875,Maintenance,376.0,331,7.0,324
2024-01-29,M3,C,Mumbai,455,63.0,1.2968159971104187,Power Failure,392.0,243,10.0,233
2024-10-22,M4,A,Mumbai,461,30.0,0.9800823276177236,Maintenance,431.0,384,7.0,377
2024-10-23,M4,C,Pune,454,40.0,0.9793016470223063,Maintenance,414.0,341,3.0,338
2024-08-01,M4,C,Pune,457,28.749999999999996,0.911801307797178,Breakdown,428.25,356,8.0,348
2024-09-23,M2,A,Chennai,422,79.35,0.9742264242164336,Breakdown,342.65,324,30.0,294
2024-09-13,M3,C,Mumbai,478,52.0,1.4812254150550062,Setup,426.0,230,11.0,219
2024-10-28,M2,A,Mumbai,460,79.0,0.8998791198342132,Setup,381.0,384,34.0,350
2024-04-10,M3,A,Pune,454,73.0,1.3521856892617172,Setup,381.0,239,11.0,228
2024-12-11,M1,B,Chennai,469,98.0,0.8747998734051192,Power Failure,371.0,357,12.0,345
2024-04-19,M2,A,Chennai,459,47.0,0.9939319493005406,Setup,412.0,372,37.0,335
2024-06-30,M2,B,Mumbai,441,63.0,0.8485388796911469,Maintenance,378.0,387,44.0,343
2024-11-08,M1,C,Pune,427,103.49999999999999,,Breakdown,323.5,293,9.0,284
2024-01-01,M3,B,Mumbai,434,33.0,1.5621403609308149,Maintenance,401.0,228,8.0,220
2024-11-14,M4,C,Pune,464,65.55,0.8728658769457189,Breakdown,398.45,379,8.0,371
2024-02-24,M1,A,Chennai,426,150.64999999999998,0.9151820934834793,Breakdown,275.35,266,,259
2024-05-28,M4,C,Mumbai,438,40.0,0.9588118263145471,Maintenance,398.0,353,3.0,350
2024-11-04,M4,C,Mumbai,459,48.0,0.8369794790446399,Maintenance,411.0,381,6.0,375
2024-05-16,M1,A,Mumbai,461,103.0,0.8226668170895413,Power Failure,358.0,367,12.0,355
2024-07-20,M3,C,Chennai,436,85.1,1.2591644545382115,Breakdown,350.9,226,7.0,219
2024-11-08,M4,A,Mumbai,420,42.0,0.8406611942005879,Setup,378.0,379,7.0,372
2024-04-26,M1,B,Chennai,464,84.0,0.9979126563658279,Power Failure,380.0,307,6.0,301
2024-06-02,M2,A,Pune,448,63.0,0.9935324551616969,Setup,385.0,353,38.0,315
2024-10-17,M2,A,Chennai,477,36.0,0.8745352190991676,Power Failure,441.0,472,61.0,411
2024-03-03,M2,C,Pune,432,78.19999999999999,0.9719407776409488,Breakdown,353.8,299,28.0,271
2024-08-31,M1,B,Chennai,475,128.0,0.9096431821309842,Maintenance,347.0,319,9.0,310
2024-01-25,M2,A,Chennai,467,58.0,,Maintenance,409.0,404,39.0,365
2024-03-30,M4,B,Mumbai,448,41.4,0.9601019291591376,Breakdown,406.6,367,7.0,360
2024-03-15,M2,B,Chennai,460,33.0,0.9643834761177523,Maintenance,427.0,395,,354
2024-10-20,M2,C,Mumbai,461,58.65,0.8871656468440421,Breakdown,402.35,376,34.0,342
2024-07-28,M4,A,Pune,425,56.349999999999994,0.8141929266571072,Breakdown,368.65,399,6.0,393
2024-12-12,M2,C,Pune,424,74.75,,Breakdown,349.25,293,40.0,253
2024-01-17,M4,A,Mumbai,453,38.0,0.8457716551646994,Power Failure,415.0,453,6.0,447
2024-05-07,M2,B,Pune,430,32.0,0.9345022738594813,Maintenance,398.0,377,31.0,346
2024-12-29,M4,A,Chennai,428,41.0,0.8289984084005411,Power Failure,387.0,413,7.0,406
2024-09-07,M2,A,Mumbai,457,49.0,0.8390078969466099,Setup,408.0,449,62.0,387
2024-06-27,M4,B,Mumbai,459,40.25,0.9972659309102679,Breakdown,418.75,365,5.0,360
2024-06-30,M1,B,Mumbai,460,97.0,0.955983155821082,Maintenance,363.0,330,12.0,318
2024-05-31,M4,A,Pune,428,53.0,0.9095801913974219,Setup,375.0,369,8.0,361
2024-01-25,M2,C,Pune,427,89.69999999999999,0.9876825890889518,Breakdown,337.3,263,33.0,230
2024-06-28,M2,A,Chennai,463,51.0,0.9710935058232211,Setup,412.0,369,30.0,339
2024-07-16,M3,B,Chennai,477,68.0,1.29798294559738,Power Failure,409.0,276,11.0,265
2024-12-09,M4,C,Mumbai,459,49.0,0.8980405708411257,Power Failure,410.0,347,5.0,342
2024-06-09,M1,B,Chennai,422,112.0,0.9113335372674009,Maintenance,310.0,273,6.0,267
2024-06-25,M4,B,Pune,432,50.0,0.8488631783937365,Setup,382.0,412,11.0,401
2024-10-11,M4,C,Chennai,438,35.0,0.9287694405623094,Setup,403.0,328,4.0,324
2024-03-03,M1,B,Pune,453,132.0,0.9013138624114418,Power Failure,321.0,305,11.0,294
2024-05-29,M4,B,Chennai,451,58.0,0.9499242311127286,Power Failure,393.0,375,9.0,366
2024-06-02,M1,B,Pune,468,119.0,0.9777513437078051,Maintenance,349.0,306,9.0,297
2024-06-04,M1,B,Pune,435,118.44999999999999,0.8659389773410104,Breakdown,316.55,315,7.0,308
2024-02-18,M4,B,Chennai,455,41.0,0.85557887956815,Maintenance,414.0,428,8.0,420
2024-12-02,M4,B,Chennai,437,22.0,0.8918608957982578,Power Failure,415.0,419,5.0,414
2024-03-24,M2,B,Pune,433,70.0,0.9312466864587263,Maintenance,363.0,329,45.0,284
2024-12-26,M2,B,Mumbai,449,52.9,0.822748603882745,Breakdown,396.1,399,55.0,344
2024-06-25,M3,B,Chennai,421,79.0,1.307213186380757,Power Failure,342.0,224,7.0,217
2024-05-27,M3,A,Pune,432,47.15,1.4992483200443707,Breakdown,384.85,243,6.0,237
2024-04-27,M4,A,Chennai,446,47.0,0.9989258575983107,Maintenance,399.0,367,5.0,362
2024-12-07,M1,B,Chennai,478,142.6,0.9587329962071602,Breakdown,335.4,303,10.0,293
2024-03-03,M3,A,Chennai,472,41.0,1.2358428241569683,Power Failure,431.0,316,8.0,308
2024-07-07,M4,C,Chennai,471,54.0,0.8558040354837291,Power Failure,417.0,394,5.0,389
2024-12-25,M3,A,Chennai,436,63.24999999999999,1.4187208103658049,Breakdown,372.75,224,5.0,219
2024-02-18,M1,B,Mumbai,450,83.0,0.877472967393916,Maintenance,367.0,326,9.0,317
2024-11-22,M4,B,Mumbai,434,43.0,0.9668013826146772,Maintenance,391.0,362,4.0,358
2024-09-13,M1,A,Mumbai,476,126.0,0.9174639620344164,Maintenance,350.0,337,10.0,327
2024-08-11,M4,B,Pune,439,30.0,0.8415460164403556,Maintenance,409.0,400,8.0,392
2024-05-20,M3,C,Mumbai,424,79.0,1.302257468623585,Setup,345.0,217,7.0,210
2024-08-02,M2,C,Mumbai,426,77.0,0.8187654613151929,Setup,349.0,315,46.0,269
2024-07-29,M3,B,Pune,437,58.65,1.2879920819592725,Breakdown,378.35,259,9.0,250
2024-11-13,M3,C,Mumbai,475,77.0,1.3756378486287502,Setup,398.0,212,7.0,205
2024-02-01,M2,C,Chennai,430,41.0,0.9465371382793603,Setup,389.0,349,30.0,319
2024-06-06,M2,A,Mumbai,451,37.0,,Setup,414.0,443,46.0,397
2024-10-11,M4,C,Mumbai,469,33.349999999999994,0.9830090252289306,Breakdown,435.65,327,5.0,322
2024-10-31,M4,A,Mumbai,446,34.0,,Setup,412.0,432,7.0,425
2024-10-12,M1,B,Chennai,445,130.0,0.9101632650901411,Maintenance,315.0,311,10.0,301
2024-05-23,M1,A,Chennai,456,105.0,0.9035576340961139,Maintenance,351.0,345,11.0,334
2024-01-19,M3,B,Chennai,464,79.35,1.211435683975886,Breakdown,384.65,283,6.0,277
2024-01-18,M2,B,Chennai,447,82.8,0.8762876596298015,Breakdown,364.2,378,52.0,326
2024-09-13,M1,B,Pune,469,104.64999999999999,0.8059416610693506,Breakdown,364.35,377,10.0,367
2024-03-18,M3,B,Chennai,421,47.0,1.2567399287676968,Power Failure,374.0,260,10.0,250
2024-06-23,M2,B,Chennai,439,42.0,0.991301749246949,Setup,397.0,324,43.0,281
2024-07-12,M4,A,Chennai,423,39.099999999999994,0.8867391834016471,Breakdown,383.9,382,8.0,374
2024-04-22,M3,B,Chennai,432,37.949999999999996,1.5036649924653527,Breakdown,394.05,215,8.0,207
2024-04-23,M4,C,Pune,443,66.69999999999999,0.8383189899368846,Breakdown,376.3,351,10.0,341
2024-08-09,M1,C,Mumbai,467,99.0,0.8071967192417369,Maintenance,368.0,343,7.0,336
2024-06-14,M1,B,Mumbai,457,92.0,0.9080214877843582,Breakdown,365.0,322,10.0,312
2024-11-14,M2,C,Chennai,477,46.0,0.8327274217831976,Maintenance,431.0,415,55.0,360
2024-05-11,M3,A,Chennai,459,75.0,1.3393552240408229,Maintenance,384.0,260,12.0,248
2024-09-20,M4,A,Chennai,467,31.0,0.9321470735249464,Power Failure,436.0,429,6.0,423
2024-02-24,M2,B,Mumbai,464,40.25,0.8241050004452648,Breakdown,423.75,439,58.0,381
2024-12-24,M1,B,Mumbai,474,90.0,0.9367469755642853,Power Failure,384.0,345,12.0,333
2024-05-10,M1,B,Chennai,448,114.99999999999999,0.875303928139297,Breakdown,333.0,339,12.0,327
2024-10-14,M3,C,Mumbai,477,76.0,1.5867954525743695,Setup,401.0,204,8.0,196
2024-09-22,M4,C,Pune,455,44.849999999999994,0.8107809232796955,Breakdown,410.15,379,5.0,374
2024-12-31,M3,A,Chennai,421,59.8,1.3427927223511031,Breakdown,361.2,244,8.0,236
2024-06-10,M4,C,Chennai,460,,0.9369445074442664,Breakdown,397.9,351,7.0,344
2024-03-27,M4,A,Pune,437,29.9,0.8795631190244517,Breakdown,407.1,390,10.0,380
2024-02-24,M3,C,Pune,468,83.94999999999999,1.421882296381491,Breakdown,384.05,212,5.0,207
2024-10-14,M2,A,Mumbai,427,79.35,0.8719526923393454,Breakdown,374.1,406,56.0,350
2024-06-26,M3,B,Pune,477,51.0,1.540923531955316,Power Failure,426.0,229,,221
2024-12-14,M3,C,Chennai,434,64.0,1.354225152044128,Setup,370.0,219,6.0,213
2024-01-08,M1,A,Mumbai,460,104.0,0.9783037632212869,Power Failure,356.0,339,7.0,332
2024-11-16,M1,C,Pune,436,82.0,,Setup,354.0,269,9.0,260
2024-11-08,M3,B,Mumbai,442,50.0,1.5244434057371299,Power Failure,392.0,217,4.0,213
2024-09-03,M3,A,Mumbai,421,48.0,1.2808282003864637,Power Failure,373.0,253,6.0,247
2024-11-18,M1,C,Mumbai,425,106.94999999999999,0.8502625917450888,Breakdown,318.05,285,10.0,275
2024-09-11,M4,C,Mumbai,448,59.0,0.9597700920401269,Power Failure,389.0,306,9.0,297
2024-11-23,M3,B,Pune,446,75.0,1.4313241720503693,Setup,371.0,218,9.0,209
2024-02-23,M2,B,Chennai,456,35.0,0.8061248364475526,Maintenance,421.0,415,35.0,380
2024-09-05,M2,A,Chennai,468,70.0,0.8489594124310591,Setup,398.0,434,34.0,400
2024-08-26,M2,C,Pune,453,,0.9245874116066126,Power Failure,388.0,359,39.0,320
2024-08-16,M3,C,Chennai,437,78.0,1.4000249306360832,Maintenance,359.0,216,10.0,206
2024-03-07,M4,B,Mumbai,461,40.25,0.9281896381324722,Breakdown,420.75,376,9.0,367
2024-02-20,M4,B,Mumbai,429,53.0,0.9006808217688923,Maintenance,376.0,340,5.0,335
2024-04-06,M1,A,Mumbai,457,113.85,0.948798780135857,Breakdown,343.15,328,8.0,320
2024-04-01,M3,C,Pune,478,48.0,1.5646414071438492,Setup,430.0,217,7.0,210
2024-09-20,M4,C,Mumbai,463,25.0,0.8931029450257745,Maintenance,438.0,416,,411
2024-10-17,M3,A,Mumbai,436,73.0,1.4213939814337313,Maintenance,363.0,248,7.0,241
2024-04-05,M1,A,Pune,478,131.0,0.8207629826244983,Maintenance,347.0,381,14.0,367
2024-03-28,M1,B,Mumbai,432,141.45,0.8447350424109878,Breakdown,290.55,271,6.0,265
2024-03-18,M1,B,Mumbai,471,149.5,0.9813820863659173,Breakdown,321.5,294,9.0,285
2024-10-14,M2,A,Chennai,479,74.0,0.8483739272227581,Setup,405.0,450,49.0,401
2024-04-29,M3,A,Pune,467,51.0,1.3069781657581647,Setup,416.0,284,13.0,271
2024-10-28,M1,C,Mumbai,461,104.0,0.9414103453428185,Power Failure,357.0,296,6.0,290
2024-06-13,M3,A,Mumbai,446,52.9,1.537455205138318,Breakdown,393.1,228,8.0,220
2024-06-30,M2,A,Mumbai,472,77.0,0.9498209922799495,Setup,395.0,387,46.0,341
2024-08-10,M2,C,Mumbai,421,43.0,0.8163029190090033,Maintenance,378.0,351,48.0,303
2024-11-06,M1,A,Chennai,453,106.0,0.9558976692943068,Maintenance,347.0,346,12.0,334
2024-01-07,M1,B,Chennai,450,126.0,0.9645538203014672,Maintenance,324.0,266,6.0,260
2024-11-25,M4,B,Chennai,442,30.0,,Setup,412.0,397,11.0,386
2024-09-19,M3,C,Chennai,426,77.0,1.527335334253788,Maintenance,349.0,186,8.0,178
2024-06-09,M1,A,Pune,457,91.0,0.9978204029078639,Maintenance,366.0,316,9.0,307
2024-05-30,M4,B,Mumbai,452,24.15,0.9766536694425769,Breakdown,427.85,350,4.0,346
2024-03-25,M3,B,Chennai,431,56.349999999999994,1.5871148767733798,Breakdown,374.65,199,4.0,195
2024-05-26,M1,B,Mumbai,464,87.0,0.8253583024321965,Setup,377.0,375,8.0,367
2024-04-21,M4,B,Pune,431,24.15,0.8510512038737532,Breakdown,406.85,414,6.0,408
2024-02-05,M4,A,Mumbai,438,29.0,0.8109963751245763,Power Failure,409.0,438,5.0,433
2024-10-11,M3,A,Mumbai,428,59.0,1.3013393457891436,Setup,369.0,234,10.0,224
2024-07-06,M4,A,Chennai,429,58.0,0.9460739318375911,Power Failure,371.0,346,6.0,340
2024-03-22,M3,A,Chennai,436,32.0,1.526216974967603,Power Failure,404.0,235,9.0,226
2024-01-02,M3,B,Pune,469,50.0,1.4297123856909253,Setup,419.0,247,11.0,236
2024-10-29,M3,C,Mumbai,459,82.8,1.369874063388902,Breakdown,376.2,224,7.0,217
2024-07-15,M2,C,Chennai,458,58.65,0.8514897975685182,Breakdown,399.35,390,56.0,334
2024-01-11,M4,B,Chennai,460,31.0,0.9907811998854571,Setup,429.0,362,5.0,357
2024-08-21,M3,B,Chennai,429,33.0,1.4709286351845898,Power Failure,396.0,213,8.0,205
2024-07-13,M1,C,Pune,431,88.0,0.8741326135826443,Setup,343.0,292,7.0,285
2024-04-28,M2,C,Mumbai,434,71.0,0.9285279341330053,Setup,363.0,295,41.0,254
2024-01-20,M2,B,Chennai,450,75.0,0.8554581712536847,Maintenance,375.0,388,54.0,334
2024-09-17,M4,B,Mumbai,434,31.0,0.9338241367133522,Maintenance,403.0,374,5.0,369
2024-10-19,M3,A,Pune,447,74.0,1.3590063006164943,Power Failure,373.0,239,11.0,228
2024-09-12,M4,A,Mumbai,423,39.099999999999994,0.8490017323814872,Breakdown,383.9,415,,405
2024-08-09,M2,C,Chennai,455,75.0,0.9764284628451723,Maintenance,380.0,299,35.0,264
2024-08-13,M3,B,Mumbai,474,70.0,1.2036699976611642,Maintenance,404.0,284,12.0,272
2024-02-22,M1,C,Mumbai,420,92.0,0.9260187698910823,Power Failure,328.0,271,10.0,261
2024-12-20,M3,A,Pune,477,,1.3085562735065281,Setup,428.0,304,12.0,292
2024-12-07,M2,A,Pune,463,68.0,0.8277920741484426,Maintenance,395.0,443,49.0,394
2024-12-29,M1,C,Mumbai,476,92.0,0.9587515306215507,Breakdown,384.0,336,6.0,330
2024-10-06,M3,A,Mumbai,453,48.0,1.5904380716445954,Power Failure,405.0,236,6.0,230
2024-03-21,M1,B,Mumbai,466,139.0,0.9076440442722217,Maintenance,327.0,311,6.0,305
2024-07-20,M1,C,Pune,436,111.0,0.9932623716438971,Power Failure,325.0,267,9.0,258
2024-06-06,M2,B,Pune,458,69.0,0.8373001166809608,Maintenance,389.0,390,37.0,353
2024-04-29,M1,B,Mumbai,457,103.0,0.8046696321566421,Maintenance,354.0,370,8.0,362
2024-02-28,M4,A,Pune,463,59.0,0.8046126773994454,Power Failure,404.0,482,8.0,474
2024-08-02,M2,B,Chennai,470,71.3,0.954533746972834,Breakdown,398.7,365,41.0,324
2024-05-07,M4,C,Pune,452,36.8,0.9818998085881432,Breakdown,415.2,345,4.0,341
2024-08-11,M1,B,Pune,479,95.0,0.9332522605322742,Setup,384.0,333,11.0,322
2024-07-27,M4,B,Pune,440,51.0,0.9190676814444705,Maintenance,389.0,368,10.0,358
2024-04-24,M3,B,Chennai,445,47.0,1.2843067730567377,Setup,398.0,254,10.0,244
2024-07-27,M1,B,Chennai,465,93.0,0.8700323063936066,Power Failure,372.0,343,11.0,332
2024-01-14,M3,B,Chennai,455,51.0,1.2372383994172067,Setup,404.0,286,8.0,278
2024-01-09,M4,A,Mumbai,424,34.0,0.9743417821794601,Power Failure,390.0,336,6.0,330
2024-02-09,M3,C,Mumbai,452,89.69999999999999,1.3202507626154594,Breakdown,362.3,211,8.0,203
2024-08-24,M1,A,Chennai,420,107.0,0.8863563471702062,Power Failure,313.0,324,11.0,313
2024-10-07,M3,C,Mumbai,472,52.0,1.468739644754609,Power Failure,420.0,219,7.0,212
2024-12-24,M4,C,Mumbai,425,37.0,0.9843732871030052,Setup,388.0,327,6.0,321
2024-07-19,M4,C,Mumbai,456,44.0,0.8232680446488213,Maintenance,412.0,421,12.0,409
2024-09-02,M4,C,Chennai,421,23.0,0.9631849982043953,Setup,398.0,350,5.0,345
2024-10-04,M1,C,Pune,476,,0.8930177325829091,Breakdown,340.3,321,10.0,311
2024-08-22,M4,B,Chennai,472,47.15,0.9474492976727755,Breakdown,424.85,388,9.0,379
2024-01-04,M1,A,Chennai,478,149.5,0.8982908287136104,Breakdown,328.5,328,8.0,320
2024-06-02,M3,A,Mumbai,478,42.0,1.374379660174049,Maintenance,436.0,293,6.0,287
2024-01-29,M4,B,Mumbai,424,42.0,0.9800624282181267,Setup,382.0,327,7.0,320
2024-04-18,M3,C,Pune,445,38.0,1.2186565803703244,Power Failure,407.0,267,7.0,260
2024-04-07,M2,A,Pune,460,36.0,0.9189616631559783,Power Failure,424.0,418,55.0,363
2024-08-02,M3,B,Pune,470,79.0,1.2114583725241026,Maintenance,391.0,271,10.0,261
2024-10-19,M2,B,Pune,472,75.89999999999999,0.8008550404337563,Breakdown,396.1,443,51.0,392
2024-03-15,M3,A,Chennai,466,45.0,1.4835900583757358,Maintenance,421.0,253,6.0,247
2024-11-21,M1,A,Pune,432,86.0,0.9798999767317702,Power Failure,346.0,333,11.0,322
2024-05-25,M3,C,Chennai,431,55.199999999999996,1.2135286566876797,Breakdown,375.8,247,8.0,239
2024-05-07,M1,C,Mumbai,424,125.0,0.8229276285993515,Maintenance,299.0,294,8.0,286
2024-12-06,M1,A,Pune,421,128.0,0.9884293206132391,Power Failure,293.0,251,7.0,244
2024-02-11,M4,C,Mumbai,478,55.0,0.9279573257533159,Power Failure,423.0,379,8.0,371
2024-12-21,M1,B,Mumbai,423,102.0,0.8477054878634921,Maintenance,321.0,292,8.0,284
2024-02-10,M2,C,Chennai,478,44.0,0.9791997903361827,Power Failure,434.0,374,48.0,326
2024-02-03,M4,C,Pune,446,41.0,0.9038396357024746,Setup,405.0,381,4.0,377
2024-01-17,M4,B,Chennai,469,26.0,0.9628454656146141,Setup,443.0,407,7.0,400
2024-06-13,M3,C,Mumbai,472,50.599999999999994,1.337299876322237,Breakdown,421.4,269,12.0,257
2024-06-01,M1,B,Pune,429,119.0,0.9299326326939055,Setup,310.0,284,6.0,278
